communication_event_id,event_source_id,artifact_kind,artifact_url,status
comm-fa4f8ecb1ee55efbeddcbc22,src-5860a167dcb93ef297c57d12,VIDEO,https://youtu.be/Gz2jo42axyE,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-fa7fc339cea4cfff0e0f581e,src-15b002dd8245576169bab50c,VIDEO,https://www.youtube.com/watch?v=eEGK6nD4UfA,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-fb544c4475f3a7b47acc563a,src-cbe42057021377b2cc7e8a5e,VIDEO,https://www.youtube.com/watch?v=Pmt4LAOaYSo,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-fc7a6a726b429f8072cbc07a,src-068d320375830ba698a0d1da,VIDEO,https://www.youtube.com/watch?v=d4z2VRB4GZU,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-fcea8f363c0cca18bcde89ca,src-0ebfdbf2ee0e7fbe38927b50,VIDEO,https://www.youtube.com/watch?v=WDeSeEWVsHI,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-fd7480f5d798ca9c5f77db28,src-851fab84debe5de2c52b5e13,VIDEO,https://www.youtube.com/watch?v=IHsur0X-Dkk,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-fda03495a63149dd72ac334b,src-f565fb5840ec709b4448e1ba,VIDEO,https://www.youtube.com/watch?v=IATNG6DtyN0,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-fde75d5ae440fca9e5b8f91d,src-6761f91ec84c489143598c52,VIDEO,https://youtu.be/DuNsUFJ42hY,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-feb3b66b1955fbd5b2fa2626,src-bf3f5cbe381334ce33d740c9,AUDIO,https://minneapolisfed.org/-/media/files/news_events/pres/nrk11-12-13_qa.mp3?rev=fa90801090184cba909322e1f909d605,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-feb3b66b1955fbd5b2fa2626,src-bf3f5cbe381334ce33d740c9,VIDEO,http://www.youtube.com/watch?v=OYZ60ohvgvU,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-feb3b66b1955fbd5b2fa2626,src-bf3f5cbe381334ce33d740c9,VIDEO,http://www.youtube.com/watch?v=pUAPBM0ROTo,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
comm-ff7bb3d23e9159b8ab64a3f6,src-f3ba33a3bca5e1961e75dc89,VIDEO,https://www.youtube.com/watch?v=rtGyxj-9gFY,LINK_INVENTORIED_NOT_BINARY_DOWNLOADED
